date,transaction_id,store_id,product_category,units_sold,unit_price,cost_per_unit,store_name,city,region,store_size_sqft,opening_date,revenue,cost,profit
10-09-2023,3041,1033,Electronics,13,374.98,1449.98,Store_1033,Hyderabad,South,1418,28-08-2022,4874.74,18849.74,-13975
08-06-2023,3042,1046,Sports,19,435.46,725.82,Store_1046,Delhi,East,3977,17-05-2019,8273.74,13790.58,-5516.84
15-07-2023,3043,1017,Clothing,11,868.92,178.34,Store_1017,Pune,East,4884,13-10-2022,9558.12,1961.74,7596.38
24-03-2023,3044,1045,Furniture,2,1266.6,110.91,Store_1045,Kolkata,South,1779,17-02-2022,2533.2,221.82,2311.38
30-08-2023,3045,1019,Electronics,3,1276.33,527.85,Store_1019,Mumbai,North,4928,26-07-2015,3828.99,1583.55,2245.44
13-09-2023,3046,1030,Clothing,15,50.19,410.38,Store_1030,Bangalore,South,3640,24-10-2019,752.85,6155.7,-5402.85
28-04-2023,3047,1023,Sports,13,1845.87,1270.26,Store_1023,Hyderabad,West,2152,24-01-2019,23996.31,16513.38,7482.93
14-01-2024,3048,1015,Sports,10,1654.55,1114.33,Store_1015,Mumbai,West,2180,02-02-2016,16545.5,11143.3,5402.2
16-01-2023,3049,1014,Furniture,5,1929.68,1330.28,Store_1014,Kolkata,North,4112,15-09-2022,9648.4,6651.4,2997
27-06-2023,3050,1002,Sports,11,751.97,896.2,Store_1002,Kolkata,South,3767,15-03-2017,8271.67,9858.2,-1586.53
10-05-2023,3051,1039,Sports,14,1346.36,670.12,Store_1039,Hyderabad,West,4065,29-03-2018,18849.04,9381.68,9467.36
19-03-2023,3052,1049,Clothing,15,377.64,427.73,Store_1049,Delhi,South,1502,06-03-2017,5664.6,6415.95,-751.35
05-01-2023,3053,1018,Clothing,13,1643.21,887.17,Store_1018,Pune,South,1064,28-01-2016,21361.73,11533.21,9828.52
23-10-2023,3054,1006,Furniture,3,364.67,938.5,Store_1006,Mumbai,North,2076,05-08-2022,1094.01,2815.5,-1721.49
01-12-2023,3055,1032,Electronics,9,685.67,607.63,Store_1032,Mumbai,East,2698,28-03-2021,6171.03,5468.67,702.36
10-04-2023,3056,1021,Furniture,8,1007.13,1406.8,Store_1021,Kolkata,South,3568,25-02-2020,8057.04,11254.4,-3197.36
13-06-2023,3057,1040,Groceries,15,1209.34,970.73,Store_1040,Hyderabad,South,3088,19-09-2019,18140.1,14560.95,3579.15
19-11-2023,3058,1028,Sports,1,1141.28,1261.1,Store_1028,Delhi,South,2162,06-04-2015,1141.28,1261.1,-119.82
15-08-2023,3059,1027,Electronics,2,249.09,941.97,Store_1027,Hyderabad,South,4134,17-10-2017,498.18,1883.94,-1385.76
14-04-2023,3060,1002,Clothing,9,872.27,495.31,Store_1002,Kolkata,South,3767,15-03-2017,7850.43,4457.79,3392.64
18-10-2023,3061,1033,Groceries,17,1849.67,1112.83,Store_1033,Hyderabad,South,1418,28-08-2022,31444.39,18918.11,12526.28
16-01-2024,3062,1016,Groceries,9,1751.12,368.47,Store_1016,Hyderabad,East,3062,20-05-2017,15760.08,3316.23,12443.85
16-11-2023,3063,1039,Sports,1,1202.03,907.02,Store_1039,Hyderabad,West,4065,29-03-2018,1202.03,907.02,295.01
13-03-2023,3064,1022,Clothing,8,1166.03,621.48,Store_1022,Delhi,West,2367,18-01-2023,9328.24,4971.84,4356.4
07-12-2023,3065,1043,Electronics,5,267.77,250.33,Store_1043,Kolkata,East,1200,10-03-2022,1338.85,1251.65,87.2
26-04-2023,3066,1047,Clothing,11,440.51,637.46,Store_1047,Mumbai,West,4104,19-05-2023,4845.61,7012.06,-2166.45
17-02-2023,3067,1013,Sports,6,542.65,486.11,Store_1013,Pune,West,1492,17-05-2016,3255.9,2916.66,339.24
21-06-2023,3068,1002,Groceries,17,1001.98,194.97,Store_1002,Kolkata,South,3767,15-03-2017,17033.66,3314.49,13719.17
23-05-2023,3069,1014,Sports,18,1476.14,1241.03,Store_1014,Kolkata,North,4112,15-09-2022,26570.52,22338.54,4231.98
01-09-2023,3070,1038,Furniture,18,948.41,762.92,Store_1038,Bangalore,South,3278,16-01-2022,17071.38,13732.56,3338.82
19-07-2023,3071,1041,Groceries,5,295.82,539.14,Store_1041,Delhi,East,4099,24-08-2023,1479.1,2695.7,-1216.6
12-06-2023,3072,1028,Sports,5,906.73,772.3,Store_1028,Delhi,South,2162,06-04-2015,4533.65,3861.5,672.15
01-06-2023,3073,1007,Electronics,19,367.13,1139.24,Store_1007,Bangalore,South,1791,20-04-2019,6975.47,21645.56,-14670.09
04-05-2023,3074,1018,Electronics,13,1514.74,56.89,Store_1018,Pune,South,1064,28-01-2016,19691.62,739.57,18952.05
05-09-2023,3075,1041,Electronics,7,374.68,833.73,Store_1041,Delhi,East,4099,24-08-2023,2622.76,5836.11,-3213.35
12-01-2023,3076,1036,Furniture,14,990.94,734.35,Store_1036,Pune,South,2796,24-06-2016,13873.16,10280.9,3592.26
25-03-2023,3077,1041,Clothing,8,1402.16,1342.81,Store_1041,Delhi,East,4099,24-08-2023,11217.28,10742.48,474.8
21-02-2023,3078,1036,Electronics,3,494.99,847.28,Store_1036,Pune,South,2796,24-06-2016,1484.97,2541.84,-1056.87
22-09-2023,3079,1044,Furniture,4,198.26,231.86,Store_1044,Bangalore,West,2863,22-06-2022,793.04,927.44,-134.4
05-06-2023,3080,1004,Electronics,10,1148.43,601.36,Store_1004,Kolkata,North,1337,24-06-2022,11484.3,6013.6,5470.7
29-01-2023,3081,1030,Furniture,4,155.7,942.97,Store_1030,Bangalore,South,3640,24-10-2019,622.8,3771.88,-3149.08
31-01-2024,3082,1024,Electronics,18,1196.15,97.52,Store_1024,Mumbai,South,3027,13-05-2017,21530.7,1755.36,19775.34
23-06-2023,3083,1020,Clothing,12,1519.32,1330.43,Store_1020,Hyderabad,West,4910,04-11-2017,18231.84,15965.16,2266.68
26-11-2023,3084,1046,Sports,15,692.17,129.64,Store_1046,Delhi,East,3977,17-05-2019,10382.55,1944.6,8437.95
08-11-2023,3085,1031,Electronics,13,1002.28,74.97,Store_1031,Bangalore,North,1391,07-12-2021,13029.64,974.61,12055.03
11-11-2023,3086,1024,Sports,12,1861.09,32.96,Store_1024,Mumbai,South,3027,13-05-2017,22333.08,395.52,21937.56
29-04-2023,3087,1007,Electronics,8,968.66,1035.1,Store_1007,Bangalore,South,1791,20-04-2019,7749.28,8280.8,-531.52
25-06-2023,3088,1026,Clothing,9,1993.28,700.2,Store_1026,Kolkata,South,2495,17-07-2016,17939.52,6301.8,11637.72
30-12-2023,3089,1013,Sports,9,356.15,181.14,Store_1013,Pune,West,1492,17-05-2016,3205.35,1630.26,1575.09
15-02-2023,3090,1008,Furniture,17,1432.42,1288.63,Store_1008,Bangalore,West,4993,18-08-2017,24351.14,21906.71,2444.43
21-05-2023,3091,1005,Electronics,1,1322.61,328,Store_1005,Kolkata,South,1878,10-03-2020,1322.61,328,994.61
02-01-2023,3092,1044,Electronics,6,1750.99,509.7,Store_1044,Bangalore,West,2863,22-06-2022,10505.94,3058.2,7447.74
11-02-2024,3093,1013,Furniture,7,230.26,291.25,Store_1013,Pune,West,1492,17-05-2016,1611.82,2038.75,-426.93
14-09-2023,3094,1029,Clothing,9,596.4,1392.33,Store_1029,Delhi,West,2522,07-04-2020,5367.6,12530.97,-7163.37
25-08-2023,3095,1020,Groceries,10,307.75,1144.36,Store_1020,Hyderabad,West,4910,04-11-2017,3077.5,11443.6,-8366.1
26-06-2023,3096,1014,Electronics,4,1869.54,1094.21,Store_1014,Kolkata,North,4112,15-09-2022,7478.16,4376.84,3101.32
19-02-2024,3097,1032,Furniture,16,881.94,94.67,Store_1032,Mumbai,East,2698,28-03-2021,14111.04,1514.72,12596.32
03-12-2023,3098,1050,Groceries,12,1824.63,798.37,Store_1050,Hyderabad,West,3454,17-11-2017,21895.56,9580.44,12315.12
04-04-2023,3099,1027,Electronics,9,624.09,875.92,Store_1027,Hyderabad,South,4134,17-10-2017,5616.81,7883.28,-2266.47
31-10-2023,3100,1025,Sports,3,296.42,592.31,Store_1025,Pune,South,3695,22-08-2022,889.26,1776.93,-887.67
16-12-2023,3101,1004,Furniture,9,628.25,502.98,Store_1004,Kolkata,North,1337,24-06-2022,5654.25,4526.82,1127.43
19-12-2023,3102,1021,Sports,17,1214.49,1282.36,Store_1021,Kolkata,South,3568,25-02-2020,20646.33,21800.12,-1153.79
06-06-2023,3103,1018,Clothing,14,1698.2,63.83,Store_1018,Pune,South,1064,28-01-2016,23774.8,893.62,22881.18
13-05-2023,3104,1039,Groceries,5,801.51,949.27,Store_1039,Hyderabad,West,4065,29-03-2018,4007.55,4746.35,-738.8
24-07-2023,3105,1015,Furniture,1,1833.88,609.54,Store_1015,Mumbai,West,2180,02-02-2016,1833.88,609.54,1224.34
29-07-2023,3106,1038,Electronics,1,526.25,1008.95,Store_1038,Bangalore,South,3278,16-01-2022,526.25,1008.95,-482.7
06-11-2023,3107,1048,Electronics,3,1402.4,320.94,Store_1048,Hyderabad,North,4119,17-05-2022,4207.2,962.82,3244.38
25-12-2023,3108,1024,Groceries,9,1484.64,380.83,Store_1024,Mumbai,South,3027,13-05-2017,13361.76,3427.47,9934.29
25-03-2023,3109,1008,Sports,6,584.23,892.68,Store_1008,Bangalore,West,4993,18-08-2017,3505.38,5356.08,-1850.7
27-02-2023,3110,1028,Sports,9,102.59,1470.51,Store_1028,Delhi,South,2162,06-04-2015,923.31,13234.59,-12311.28
15-02-2023,3111,1021,Furniture,4,762.21,1462.78,Store_1021,Kolkata,South,3568,25-02-2020,3048.84,5851.12,-2802.28
23-05-2023,3112,1016,Furniture,19,138.13,396,Store_1016,Hyderabad,East,3062,20-05-2017,2624.47,7524,-4899.53
02-06-2023,3113,1016,Sports,5,1806.47,180.46,Store_1016,Hyderabad,East,3062,20-05-2017,9032.35,902.3,8130.05
27-11-2023,3114,1035,Furniture,5,1909.37,897.8,Store_1035,Pune,West,1378,17-11-2023,9546.85,4489,5057.85
15-01-2024,3115,1017,Sports,14,1483.99,647.37,Store_1017,Pune,East,4884,13-10-2022,20775.86,9063.18,11712.68
08-01-2023,3116,1009,Groceries,10,1467.03,1149.68,Store_1009,Bangalore,West,3264,14-04-2022,14670.3,11496.8,3173.5
14-08-2023,3117,1035,Furniture,16,519.74,806.14,Store_1035,Pune,West,1378,17-11-2023,8315.84,12898.24,-4582.4
29-03-2023,3118,1029,Sports,6,194.15,780.56,Store_1029,Delhi,West,2522,07-04-2020,1164.9,4683.36,-3518.46
30-03-2023,3119,1039,Furniture,14,1614.1,980.3,Store_1039,Hyderabad,West,4065,29-03-2018,22597.4,13724.2,8873.2
07-08-2023,3120,1018,Electronics,18,1140.37,215.84,Store_1018,Pune,South,1064,28-01-2016,20526.66,3885.12,16641.54
23-12-2023,3121,1012,Electronics,9,1379.17,1025.43,Store_1012,Bangalore,East,1379,25-10-2017,12412.53,9228.87,3183.66
24-08-2023,3122,1019,Clothing,7,1570.3,748.12,Store_1019,Mumbai,North,4928,26-07-2015,10992.1,5236.84,5755.26
05-08-2023,3123,1048,Sports,18,848.4,1235.62,Store_1048,Hyderabad,North,4119,17-05-2022,15271.2,22241.16,-6969.96
29-08-2023,3124,1022,Clothing,10,331.87,233.9,Store_1022,Delhi,West,2367,18-01-2023,3318.7,2339,979.7
26-11-2023,3125,1049,Sports,2,1600.32,472.1,Store_1049,Delhi,South,1502,06-03-2017,3200.64,944.2,2256.44
11-11-2023,3126,1015,Furniture,13,934.84,1426.86,Store_1015,Mumbai,West,2180,02-02-2016,12152.92,18549.18,-6396.26
22-11-2023,3127,1001,Sports,6,1662.5,843.02,Store_1001,Hyderabad,South,4796,18-10-2019,9975,5058.12,4916.88
03-11-2023,3128,1002,Electronics,9,903.51,1396.07,Store_1002,Kolkata,South,3767,15-03-2017,8131.59,12564.63,-4433.04
27-09-2023,3129,1008,Furniture,8,473.18,1042.88,Store_1008,Bangalore,West,4993,18-08-2017,3785.44,8343.04,-4557.6
04-03-2023,3130,1022,Electronics,10,383.46,1391.85,Store_1022,Delhi,West,2367,18-01-2023,3834.6,13918.5,-10083.9
17-04-2023,3131,1025,Furniture,16,1500.65,497.2,Store_1025,Pune,South,3695,22-08-2022,24010.4,7955.2,16055.2
14-08-2023,3132,1002,Sports,15,1171.03,163.08,Store_1002,Kolkata,South,3767,15-03-2017,17565.45,2446.2,15119.25
03-05-2023,3133,1009,Sports,13,838.98,1209.3,Store_1009,Bangalore,West,3264,14-04-2022,10906.74,15720.9,-4814.16
21-02-2023,3134,1009,Electronics,18,1009.63,1212.57,Store_1009,Bangalore,West,3264,14-04-2022,18173.34,21826.26,-3652.92
17-01-2024,3135,1013,Groceries,6,1121.8,939.68,Store_1013,Pune,West,1492,17-05-2016,6730.8,5638.08,1092.72
16-07-2023,3136,1006,Sports,9,516.86,881.97,Store_1006,Mumbai,North,2076,05-08-2022,4651.74,7937.73,-3285.99
15-06-2023,3137,1030,Groceries,18,787.42,1374.92,Store_1030,Bangalore,South,3640,24-10-2019,14173.56,24748.56,-10575
25-08-2023,3138,1015,Furniture,7,620.2,289.45,Store_1015,Mumbai,West,2180,02-02-2016,4341.4,2026.15,2315.25
21-01-2024,3139,1015,Groceries,5,807.43,936.31,Store_1015,Mumbai,West,2180,02-02-2016,4037.15,4681.55,-644.4
04-06-2023,3140,1050,Electronics,11,1026.1,103.16,Store_1050,Hyderabad,West,3454,17-11-2017,11287.1,1134.76,10152.34
26-04-2023,3141,1007,Clothing,13,388.05,237.07,Store_1007,Bangalore,South,1791,20-04-2019,5044.65,3081.91,1962.74
05-11-2023,3142,1011,Clothing,3,817.35,672.79,Store_1011,Hyderabad,West,3235,14-05-2022,2452.05,2018.37,433.68
08-03-2023,3143,1040,Electronics,1,801.71,1237.17,Store_1040,Hyderabad,South,3088,19-09-2019,801.71,1237.17,-435.46
09-04-2023,3144,1038,Clothing,4,607.71,1107.71,Store_1038,Bangalore,South,3278,16-01-2022,2430.84,4430.84,-2000
30-08-2023,3145,1040,Electronics,19,1997.07,1461.87,Store_1040,Hyderabad,South,3088,19-09-2019,37944.33,27775.53,10168.8
19-01-2023,3146,1002,Sports,18,193.57,95.93,Store_1002,Kolkata,South,3767,15-03-2017,3484.26,1726.74,1757.52
28-04-2023,3147,1048,Groceries,6,1303.75,590.59,Store_1048,Hyderabad,North,4119,17-05-2022,7822.5,3543.54,4278.96
06-03-2023,3148,1039,Clothing,10,390.16,263.42,Store_1039,Hyderabad,West,4065,29-03-2018,3901.6,2634.2,1267.4
12-11-2023,3149,1010,Sports,7,1687.07,84.33,Store_1010,Kolkata,East,1763,25-01-2019,11809.49,590.31,11219.18
08-11-2023,3150,1044,Clothing,12,1832.68,418.66,Store_1044,Bangalore,West,2863,22-06-2022,21992.16,5023.92,16968.24
31-01-2024,3151,1017,Furniture,8,832.88,389.37,Store_1017,Pune,East,4884,13-10-2022,6663.04,3114.96,3548.08
08-01-2023,3152,1007,Electronics,13,1655.78,647.44,Store_1007,Bangalore,South,1791,20-04-2019,21525.14,8416.72,13108.42
27-10-2023,3153,1040,Electronics,18,537.32,235.92,Store_1040,Hyderabad,South,3088,19-09-2019,9671.76,4246.56,5425.2
06-10-2023,3154,1039,Sports,14,323.13,748.19,Store_1039,Hyderabad,West,4065,29-03-2018,4523.82,10474.66,-5950.84
20-08-2023,3155,1004,Furniture,11,665.96,1382.54,Store_1004,Kolkata,North,1337,24-06-2022,7325.56,15207.94,-7882.38
29-10-2023,3156,1035,Groceries,10,716.26,1129.84,Store_1035,Pune,West,1378,17-11-2023,7162.6,11298.4,-4135.8
15-11-2023,3157,1047,Furniture,6,824.85,1268,Store_1047,Mumbai,West,4104,19-05-2023,4949.1,7608,-2658.9
21-08-2023,3158,1036,Furniture,13,777.27,1212.95,Store_1036,Pune,South,2796,24-06-2016,10104.51,15768.35,-5663.84
08-03-2023,3159,1031,Groceries,10,851.73,602.75,Store_1031,Bangalore,North,1391,07-12-2021,8517.3,6027.5,2489.8
12-02-2024,3160,1025,Groceries,12,1434.57,1072.17,Store_1025,Pune,South,3695,22-08-2022,17214.84,12866.04,4348.8
04-01-2024,3161,1041,Furniture,1,528.88,1138.76,Store_1041,Delhi,East,4099,24-08-2023,528.88,1138.76,-609.88
07-01-2023,3162,1013,Clothing,18,86.22,332.3,Store_1013,Pune,West,1492,17-05-2016,1551.96,5981.4,-4429.44
01-10-2023,3163,1018,Clothing,13,1004.88,1294.59,Store_1018,Pune,South,1064,28-01-2016,13063.44,16829.67,-3766.23
19-01-2024,3164,1021,Furniture,4,924.17,702.89,Store_1021,Kolkata,South,3568,25-02-2020,3696.68,2811.56,885.12
10-12-2023,3165,1048,Clothing,6,167.13,54.05,Store_1048,Hyderabad,North,4119,17-05-2022,1002.78,324.3,678.48
13-10-2023,3166,1001,Groceries,18,310.91,975.77,Store_1001,Hyderabad,South,4796,18-10-2019,5596.38,17563.86,-11967.48
07-04-2023,3167,1036,Groceries,5,1044.35,1024.84,Store_1036,Pune,South,2796,24-06-2016,5221.75,5124.2,97.55
21-02-2023,3168,1050,Clothing,18,507.76,841.09,Store_1050,Hyderabad,West,3454,17-11-2017,9139.68,15139.62,-5999.94
29-10-2023,3169,1008,Groceries,5,1761.32,342.25,Store_1008,Bangalore,West,4993,18-08-2017,8806.6,1711.25,7095.35
21-08-2023,3170,1048,Electronics,7,387.92,738.95,Store_1048,Hyderabad,North,4119,17-05-2022,2715.44,5172.65,-2457.21
16-10-2023,3171,1021,Groceries,9,89.24,618.19,Store_1021,Kolkata,South,3568,25-02-2020,803.16,5563.71,-4760.55
21-08-2023,3172,1043,Furniture,3,922.75,1462.79,Store_1043,Kolkata,East,1200,10-03-2022,2768.25,4388.37,-1620.12
20-01-2024,3173,1021,Sports,12,1973.02,1242.28,Store_1021,Kolkata,South,3568,25-02-2020,23676.24,14907.36,8768.88
09-09-2023,3174,1027,Clothing,14,1286.05,1149.99,Store_1027,Hyderabad,South,4134,17-10-2017,18004.7,16099.86,1904.84
26-07-2023,3175,1019,Clothing,8,740.36,296.18,Store_1019,Mumbai,North,4928,26-07-2015,5922.88,2369.44,3553.44
27-11-2023,3176,1023,Groceries,12,82.89,516.63,Store_1023,Hyderabad,West,2152,24-01-2019,994.68,6199.56,-5204.88
20-10-2023,3177,1050,Groceries,7,995.65,588.18,Store_1050,Hyderabad,West,3454,17-11-2017,6969.55,4117.26,2852.29
20-11-2023,3178,1043,Sports,9,452.61,754.16,Store_1043,Kolkata,East,1200,10-03-2022,4073.49,6787.44,-2713.95
31-07-2023,3179,1035,Sports,12,1313.12,74.43,Store_1035,Pune,West,1378,17-11-2023,15757.44,893.16,14864.28
30-01-2024,3180,1040,Furniture,4,1186.87,901.72,Store_1040,Hyderabad,South,3088,19-09-2019,4747.48,3606.88,1140.6
26-10-2023,3181,1042,Electronics,5,567.17,556.05,Store_1042,Bangalore,West,3182,25-12-2019,2835.85,2780.25,55.6
20-03-2023,3182,1048,Furniture,9,184.32,855.67,Store_1048,Hyderabad,North,4119,17-05-2022,1658.88,7701.03,-6042.15
17-03-2023,3183,1005,Clothing,7,1522.29,43.2,Store_1005,Kolkata,South,1878,10-03-2020,10656.03,302.4,10353.63
12-05-2023,3184,1041,Groceries,14,1191.65,502.51,Store_1041,Delhi,East,4099,24-08-2023,16683.1,7035.14,9647.96
22-09-2023,3185,1008,Furniture,17,1692.15,1159.94,Store_1008,Bangalore,West,4993,18-08-2017,28766.55,19718.98,9047.57
11-01-2024,3186,1011,Groceries,1,556.61,766.59,Store_1011,Hyderabad,West,3235,14-05-2022,556.61,766.59,-209.98
10-09-2023,3187,1016,Groceries,15,1323.08,1189.66,Store_1016,Hyderabad,East,3062,20-05-2017,19846.2,17844.9,2001.3
12-04-2023,3188,1039,Furniture,15,281.43,1057.47,Store_1039,Hyderabad,West,4065,29-03-2018,4221.45,15862.05,-11640.6
27-09-2023,3189,1047,Furniture,1,619.03,1286.73,Store_1047,Mumbai,West,4104,19-05-2023,619.03,1286.73,-667.7
14-01-2024,3190,1024,Sports,15,1330.25,40.94,Store_1024,Mumbai,South,3027,13-05-2017,19953.75,614.1,19339.65
05-09-2023,3191,1021,Electronics,2,1659.88,414.15,Store_1021,Kolkata,South,3568,25-02-2020,3319.76,828.3,2491.46
08-08-2023,3192,1023,Sports,4,675.8,836.74,Store_1023,Hyderabad,West,2152,24-01-2019,2703.2,3346.96,-643.76
05-01-2024,3193,1049,Electronics,17,1607.76,1413.3,Store_1049,Delhi,South,1502,06-03-2017,27331.92,24026.1,3305.82
22-11-2023,3194,1038,Furniture,16,1371.62,1029.29,Store_1038,Bangalore,South,3278,16-01-2022,21945.92,16468.64,5477.28
17-07-2023,3195,1047,Electronics,18,729.92,701.19,Store_1047,Mumbai,West,4104,19-05-2023,13138.56,12621.42,517.14
20-04-2023,3196,1008,Clothing,16,1758.97,221.31,Store_1008,Bangalore,West,4993,18-08-2017,28143.52,3540.96,24602.56
28-08-2023,3197,1007,Sports,8,1043,755.03,Store_1007,Bangalore,South,1791,20-04-2019,8344,6040.24,2303.76
26-06-2023,3198,1002,Sports,6,1314.08,678.4,Store_1002,Kolkata,South,3767,15-03-2017,7884.48,4070.4,3814.08
30-08-2023,3199,1030,Sports,2,1016.48,1174.31,Store_1030,Bangalore,South,3640,24-10-2019,2032.96,2348.62,-315.66
08-07-2023,3200,1013,Groceries,19,932.8,637.62,Store_1013,Pune,West,1492,17-05-2016,17723.2,12114.78,5608.42
21-08-2023,3201,1023,Groceries,13,1703.56,498.69,Store_1023,Hyderabad,West,2152,24-01-2019,22146.28,6482.97,15663.31
11-01-2024,3202,1029,Furniture,6,624.67,161.89,Store_1029,Delhi,West,2522,07-04-2020,3748.02,971.34,2776.68
23-01-2024,3203,1038,Furniture,6,121.43,98.36,Store_1038,Bangalore,South,3278,16-01-2022,728.58,590.16,138.42
03-04-2023,3204,1037,Groceries,13,1765.58,675.53,Store_1037,Pune,South,4561,25-11-2017,22952.54,8781.89,14170.65
16-12-2023,3205,1020,Sports,1,1658.8,539.89,Store_1020,Hyderabad,West,4910,04-11-2017,1658.8,539.89,1118.91
11-09-2023,3206,1033,Groceries,9,764.79,846.33,Store_1033,Hyderabad,South,1418,28-08-2022,6883.11,7616.97,-733.86
27-12-2023,3207,1029,Electronics,12,411.63,1076.53,Store_1029,Delhi,West,2522,07-04-2020,4939.56,12918.36,-7978.8
23-09-2023,3208,1050,Sports,12,1367.29,88.81,Store_1050,Hyderabad,West,3454,17-11-2017,16407.48,1065.72,15341.76
23-03-2023,3209,1015,Groceries,4,203.58,759.44,Store_1015,Mumbai,West,2180,02-02-2016,814.32,3037.76,-2223.44
23-10-2023,3210,1023,Furniture,19,876.32,1297.1,Store_1023,Hyderabad,West,2152,24-01-2019,16650.08,24644.9,-7994.82
21-09-2023,3211,1042,Groceries,16,217.43,699.09,Store_1042,Bangalore,West,3182,25-12-2019,3478.88,11185.44,-7706.56
08-06-2023,3212,1003,Clothing,12,1215.92,796.23,Store_1003,Bangalore,South,4820,16-11-2020,14591.04,9554.76,5036.28
10-01-2023,3213,1037,Groceries,1,103.06,745.58,Store_1037,Pune,South,4561,25-11-2017,103.06,745.58,-642.52
16-01-2024,3214,1029,Sports,4,1277.01,603,Store_1029,Delhi,West,2522,07-04-2020,5108.04,2412,2696.04
31-05-2023,3215,1045,Groceries,9,1362.75,191.88,Store_1045,Kolkata,South,1779,17-02-2022,12264.75,1726.92,10537.83
02-12-2023,3216,1008,Furniture,7,999.93,215.74,Store_1008,Bangalore,West,4993,18-08-2017,6999.51,1510.18,5489.33
22-01-2023,3217,1022,Electronics,10,391.26,293.26,Store_1022,Delhi,West,2367,18-01-2023,3912.6,2932.6,980
04-09-2023,3218,1029,Clothing,13,247.72,1195.07,Store_1029,Delhi,West,2522,07-04-2020,3220.36,15535.91,-12315.55
23-07-2023,3219,1002,Sports,8,660.92,434.74,Store_1002,Kolkata,South,3767,15-03-2017,5287.36,3477.92,1809.44
14-02-2024,3220,1041,Furniture,10,957.15,1423.74,Store_1041,Delhi,East,4099,24-08-2023,9571.5,14237.4,-4665.9
01-09-2023,3221,1049,Clothing,10,1302.31,1220.95,Store_1049,Delhi,South,1502,06-03-2017,13023.1,12209.5,813.6
24-10-2023,3222,1050,Groceries,8,52.44,1036.27,Store_1050,Hyderabad,West,3454,17-11-2017,419.52,8290.16,-7870.64
01-09-2023,3223,1045,Clothing,15,1436.57,1088.98,Store_1045,Kolkata,South,1779,17-02-2022,21548.55,16334.7,5213.85
24-02-2023,3224,1001,Electronics,1,1439.79,100.02,Store_1001,Hyderabad,South,4796,18-10-2019,1439.79,100.02,1339.77
16-02-2023,3225,1044,Clothing,15,916.85,865.53,Store_1044,Bangalore,West,2863,22-06-2022,13752.75,12982.95,769.8
23-08-2023,3226,1020,Clothing,17,719.64,1413.35,Store_1020,Hyderabad,West,4910,04-11-2017,12233.88,24026.95,-11793.07
14-08-2023,3227,1021,Groceries,13,1692.5,87.49,Store_1021,Kolkata,South,3568,25-02-2020,22002.5,1137.37,20865.13
18-04-2023,3228,1037,Groceries,12,1579.95,457.79,Store_1037,Pune,South,4561,25-11-2017,18959.4,5493.48,13465.92
19-01-2024,3229,1008,Sports,3,1967.39,105.72,Store_1008,Bangalore,West,4993,18-08-2017,5902.17,317.16,5585.01
25-08-2023,3230,1027,Groceries,19,775.27,867.52,Store_1027,Hyderabad,South,4134,17-10-2017,14730.13,16482.88,-1752.75
27-02-2023,3231,1047,Clothing,5,1818.32,200.81,Store_1047,Mumbai,West,4104,19-05-2023,9091.6,1004.05,8087.55
21-05-2023,3232,1035,Electronics,3,220.43,734.5,Store_1035,Pune,West,1378,17-11-2023,661.29,2203.5,-1542.21
